"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes"
2,39.4768631185,-0.3712310876,15,1383998400,2013,11,9,13,"Saturday",134,0,6.6,2.2,NA,20.6,24,1007,0,3,0.797297297297297,3.89189189189189,1.25,3,5
2,39.4768631185,-0.3712310876,15,1384002000,2013,11,9,14,"Saturday",135,0,4.4,1.2,NA,21.5,22,1007,0,3,0.364864864864865,3.82432432432432,2.25,4,8
2,39.4768631185,-0.3712310876,15,1384005600,2013,11,9,15,"Saturday",136,0,3.7,0.8,NA,21.1,33,1007,0,3,0.405405405405405,4.04054054054054,3.25,4.75,8
2,39.4768631185,-0.3712310876,15,1384009200,2013,11,9,16,"Saturday",137,0,5.4,2,NA,18.9,42,1007,0,5,0,3.89189189189189,2.25,5.25,6
2,39.4768631185,-0.3712310876,15,1384012800,2013,11,9,17,"Saturday",138,0,2.6,0.5,NA,18.1,46,1008,0,8,-0.662162162162162,3.16216216216216,1,5,8
2,39.4768631185,-0.3712310876,15,1384016400,2013,11,9,18,"Saturday",139,0,3.7,1.4,NA,17.6,46,1008,0,8,-0.756756756756757,3.28378378378378,-1,3.75,8
2,39.4768631185,-0.3712310876,15,1384020000,2013,11,9,19,"Saturday",140,0,5.6,2.4,NA,17.3,35,1008,0,6,0.189189189189189,4.08108108108108,-2,3.25,9
2,39.4768631185,-0.3712310876,15,1384023600,2013,11,9,20,"Saturday",141,0,6.9,3,NA,16.1,44,1009,0,8,2.08108108108108,5.24324324324324,0.5,5.5,12
2,39.4768631185,-0.3712310876,15,1384027200,2013,11,9,21,"Saturday",142,0,9,4.5,NA,16.8,31,1009,0,8,1.9041095890411,5.23287671232877,1,4.75,11
2,39.4768631185,-0.3712310876,15,1384030800,2013,11,9,22,"Saturday",143,0,8.6,3.7,NA,16.6,32,1009,0,9,1.57534246575342,5.58904109589041,3.25,6.5,2
2,39.4768631185,-0.3712310876,15,1384034400,2013,11,9,23,"Saturday",144,0,5.3,1.8,NA,16.3,32,1009,0,12,1.08108108108108,6.32432432432432,2.5,8,1
2,39.4768631185,-0.3712310876,15,1384038000,2013,11,10,0,"Sunday",145,0,4.2,1.3,NA,15.8,34,1009,0,11,1.54794520547945,6.82432432432432,2.75,7.5,0
2,39.4768631185,-0.3712310876,15,1384041600,2013,11,10,1,"Sunday",146,0,5.9,2.6,NA,15.7,37,1009,0,2,1.17808219178082,6.83783783783784,0.75,7.25,0
2,39.4768631185,-0.3712310876,15,1384045200,2013,11,10,2,"Sunday",147,0,6.7,3.3,NA,14.8,41,1009,0,1,0.136986301369863,6.49315068493151,0.333333333333333,6,1
2,39.4768631185,-0.3712310876,15,1384048800,2013,11,10,3,"Sunday",148,0,8.2,3.6,NA,14.4,44,1008,0,0,-1.06756756756757,5.7027027027027,0.25,7.25,2
2,39.4768631185,-0.3712310876,15,1384052400,2013,11,10,4,"Sunday",149,0,8.8,4,NA,14.5,46,1009,0,0,-2.24324324324324,4.60810810810811,-1.75,5.5,1
2,39.4768631185,-0.3712310876,15,1384056000,2013,11,10,5,"Sunday",150,0,10.2,4.5,NA,14,48,1009,0,1,-2.50704225352113,4.01369863013699,-2.66666666666667,4.5,0
2,39.4768631185,-0.3712310876,15,1384059600,2013,11,10,6,"Sunday",151,0,9.6,5.1,NA,14.2,50,1009,0,2,-2.04109589041096,3.68493150684932,-2.75,4.5,0
2,39.4768631185,-0.3712310876,15,1384063200,2013,11,10,7,"Sunday",152,0,8.7,4.1,NA,15.2,50,1010,0,1,-0.808219178082192,3.82191780821918,-1,4.5,2
2,39.4768631185,-0.3712310876,15,1384066800,2013,11,10,8,"Sunday",153,0,8.6,3.5,NA,16.1,49,1010,0,0,-0.402777777777778,3.61643835616438,-1,3.5,2
2,39.4768631185,-0.3712310876,15,1384070400,2013,11,10,9,"Sunday",154,0,6.7,2.4,NA,18,44,1009,0,0,-0.123287671232877,3.56164383561644,-0.75,3.75,1
2,39.4768631185,-0.3712310876,15,1384074000,2013,11,10,10,"Sunday",155,0,7.6,2.4,NA,19.7,39,1009,0,2,-0.0821917808219178,3.73972602739726,-0.5,4,3
2,39.4768631185,-0.3712310876,15,1384077600,2013,11,10,11,"Sunday",156,0,6.4,2.2,NA,20.9,36,1008,0,2,0.205479452054795,3.82191780821918,0.75,4.25,1
2,39.4768631185,-0.3712310876,15,1384081200,2013,11,10,12,"Sunday",157,0,4.5,1,NA,23,30,1007,0,1,1.64383561643836,5.20547945205479,1.75,5.5,2
2,39.4768631185,-0.3712310876,15,1384084800,2013,11,10,13,"Sunday",158,0,11.8,4.4,NA,23.3,27,1006,0,3,1.46575342465753,5.32432432432432,1.75,5.75,2
2,39.4768631185,-0.3712310876,15,1384088400,2013,11,10,14,"Sunday",159,0,11.6,4.7,NA,23,27,1006,0,1,0.972602739726027,4.79452054794521,1.25,5.5,6
2,39.4768631185,-0.3712310876,15,1384092000,2013,11,10,15,"Sunday",160,0,14,5.4,NA,22.2,28,1006,0,2,-0.397260273972603,4.80821917808219,1.25,6.75,5
2,39.4768631185,-0.3712310876,15,1384095600,2013,11,10,16,"Sunday",161,0,13.6,5.7,NA,21.6,29,1006,0,2,-0.26027397260274,4.94520547945205,1.75,7.5,0
2,39.4768631185,-0.3712310876,15,1384099200,2013,11,10,17,"Sunday",162,0,10.9,6.9,NA,21.3,31,1007,0,6,0.397260273972603,5.19178082191781,-0.75,4.75,1
2,39.4768631185,-0.3712310876,15,1384102800,2013,11,10,18,"Sunday",163,0,9.3,3,NA,21,32,1007,0,5,1.6027397260274,6.41095890410959,0.5,7.25,3
2,39.4768631185,-0.3712310876,15,1384106400,2013,11,10,19,"Sunday",164,0,17.4,7.8,NA,21,32,1007,0,0,1.27397260273973,6.21917808219178,0.5,8,7
2,39.4768631185,-0.3712310876,15,1384110000,2013,11,10,20,"Sunday",165,0,19.7,8.8,NA,20.8,35,1006,0,1,1.93150684931507,7.12328767123288,4,8.75,9
2,39.4768631185,-0.3712310876,15,1384113600,2013,11,10,21,"Sunday",166,0,18.3,6.8,NA,20.8,35,1006,0,3,0.383561643835616,6.79452054794521,0.25,7.5,8
2,39.4768631185,-0.3712310876,15,1384117200,2013,11,10,22,"Sunday",167,0,16,7.3,NA,20.2,38,1006,0,7,0.410958904109589,6.63013698630137,-0.25,7.75,5
2,39.4768631185,-0.3712310876,15,1384120800,2013,11,10,23,"Sunday",168,0,8.5,3,NA,20.2,37,1007,0,9,-0.493150684931507,6.63013698630137,-1.25,7.5,4
2,39.4768631185,-0.3712310876,15,1384124400,2013,11,11,0,"Monday",1,0,8.5,1.9,NA,19.6,38,1006,0,8,-0.506849315068493,6.28767123287671,0.5,8,1
2,39.4768631185,-0.3712310876,15,1384128000,2013,11,11,1,"Monday",2,0,11.6,5.5,NA,20,37,1006,0,5,-0.493150684931507,6.13698630136986,0.25,8,1
2,39.4768631185,-0.3712310876,15,1384131600,2013,11,11,2,"Monday",3,0,14.1,5.7,NA,20,39,1006,0,4,-0.767123287671233,5.86301369863014,0,7.5,1
2,39.4768631185,-0.3712310876,15,1384135200,2013,11,11,3,"Monday",4,0,16.2,7.5,NA,19.5,41,1006,0,1,-0.753424657534247,5.53424657534247,-0.75,7.25,1
2,39.4768631185,-0.3712310876,15,1384138800,2013,11,11,4,"Monday",5,0,7.6,1.7,NA,18.1,44,1006,0,1,-0.753424657534247,5.38356164383562,-0.75,7.25,1
2,39.4768631185,-0.3712310876,15,1384142400,2013,11,11,5,"Monday",6,0,12,4.3,NA,18.7,43,1006,0,1,-0.506849315068493,5.35616438356164,-0.25,7.25,1
2,39.4768631185,-0.3712310876,15,1384146000,2013,11,11,6,"Monday",7,0,4.8,1.3,NA,17.8,45,1007,0,1,-0.328767123287671,5.20547945205479,0,7.25,1
2,39.4768631185,-0.3712310876,15,1384149600,2013,11,11,7,"Monday",8,0,7,2.2,NA,18.3,45,1007,0,1,-0.575342465753425,4.80821917808219,-1.25,6,2
2,39.4768631185,-0.3712310876,15,1384153200,2013,11,11,8,"Monday",9,0,15.6,7.1,NA,19.5,43,1007,0,1,1.19178082191781,6.54794520547945,2.25,9.5,4
2,39.4768631185,-0.3712310876,15,1384156800,2013,11,11,9,"Monday",10,0,15.9,8.7,NA,19.9,43,1007,0,1,3.02739726027397,8.23287671232877,3,10.25,7
2,39.4768631185,-0.3712310876,15,1384160400,2013,11,11,10,"Monday",11,0,14.6,6.9,NA,21.6,39,1007,0,2,4.13698630136986,8.94520547945205,5.5,11.5,10
2,39.4768631185,-0.3712310876,15,1384164000,2013,11,11,11,"Monday",12,0,15.2,8.5,NA,22.2,38,1005,0,4,2.20547945205479,8.75342465753425,0.25,9.75,11
2,39.4768631185,-0.3712310876,15,1384167600,2013,11,11,12,"Monday",13,0,6.6,2.4,NA,23.9,34,1005,0,7,0.178082191780822,8.39189189189189,0.25,10.5,12
2,39.4768631185,-0.3712310876,15,1384171200,2013,11,11,13,"Monday",14,0,9.1,3.2,NA,25,32,1004,0,10,-1.83561643835616,7.13513513513514,-5.25,6.25,11
2,39.4768631185,-0.3712310876,15,1384174800,2013,11,11,14,"Monday",15,0,12,4.1,NA,24.2,33,1004,0,11,-4.65753424657534,4.17567567567568,-7.25,2.5,0
2,39.4768631185,-0.3712310876,15,1384178400,2013,11,11,15,"Monday",16,0,9.9,4.1,NA,23,37,1004,0,12,-5.93243243243243,2.45945945945946,-9.75,0.75,2
2,39.4768631185,-0.3712310876,15,1384182000,2013,11,11,16,"Monday",17,0,8.9,3.4,NA,22.6,38,1004,0,11,-4.98648648648649,2.14864864864865,-4.75,1.5,2
2,39.4768631185,-0.3712310876,15,1384185600,2013,11,11,17,"Monday",18,0,11.5,4.7,NA,21.9,40,1004,0,0,-1.62162162162162,2.55405405405405,-0.75,1.75,2
2,39.4768631185,-0.3712310876,15,1384189200,2013,11,11,18,"Monday",19,0,6.3,3.3,NA,21.2,42,1005,0,2,0.378378378378378,2.83783783783784,3.5,4.25,0
2,39.4768631185,-0.3712310876,15,1384192800,2013,11,11,19,"Monday",20,0,3.2,1.5,NA,20.5,43,1005,0,2,-0.0810810810810811,2.06756756756757,0.25,1.75,0
2,39.4768631185,-0.3712310876,15,1384196400,2013,11,11,20,"Monday",21,0,4.3,2.3,NA,20.4,43,1006,0,2,-0.702702702702703,1.85135135135135,-1.25,0.5,1
2,39.4768631185,-0.3712310876,15,1384200000,2013,11,11,21,"Monday",22,0,6.7,3.5,NA,20.1,44,1006,0,0,-1.32432432432432,1.51351351351351,-3.75,0.5,0
2,39.4768631185,-0.3712310876,15,1384203600,2013,11,11,22,"Monday",23,0,6.9,4.1,NA,19.4,46,1006,0,0,-0.135135135135135,1.93243243243243,-0.5,1.25,3
2,39.4768631185,-0.3712310876,15,1384207200,2013,11,11,23,"Monday",24,0,3,1.3,NA,18.7,48,1006,0,1,0.297297297297297,2.14864864864865,0.75,1.25,2
2,39.4768631185,-0.3712310876,15,1384210800,2013,11,12,0,"Tuesday",25,0,3.2,1.6,NA,18.4,49,1006,0,0,0.671232876712329,2.17808219178082,0,0.5,0
2,39.4768631185,-0.3712310876,15,1384214400,2013,11,12,1,"Tuesday",26,0,2.9,1.5,NA,18.4,49,1006,0,3,0.0555555555555556,2.04166666666667,-1,0.25,0
2,39.4768631185,-0.3712310876,15,1384218000,2013,11,12,2,"Tuesday",27,0,6,3.5,NA,17.5,52,1006,0,2,-0.0547945205479452,2.12328767123288,-1.25,0,0
2,39.4768631185,-0.3712310876,15,1384221600,2013,11,12,3,"Tuesday",28,0,7.2,3.7,NA,16.5,55,1006,0,0,-0.10958904109589,2.06756756756757,-0.5,0,0
2,39.4768631185,-0.3712310876,15,1384225200,2013,11,12,4,"Tuesday",29,0,6.4,2.9,NA,15.4,59,1006,0,0,-0.486111111111111,1.51351351351351,-0.25,0,0
2,39.4768631185,-0.3712310876,15,1384228800,2013,11,12,5,"Tuesday",30,0,4.2,1.3,NA,15,60,1006,0,0,-0.657534246575342,1.46575342465753,0,0,0
2,39.4768631185,-0.3712310876,15,1384232400,2013,11,12,6,"Tuesday",31,0,3.8,1.2,NA,14.6,61,1006,0,0,-0.671232876712329,1.42465753424658,0.5,0.5,0
2,39.4768631185,-0.3712310876,15,1384236000,2013,11,12,7,"Tuesday",32,0,2.6,0.5,NA,15.8,57,1007,0,0,0.0945945945945946,1.60810810810811,0.5,0.5,1
2,39.4768631185,-0.3712310876,15,1384239600,2013,11,12,8,"Tuesday",33,0,1.6,0.1,NA,17.6,53,1007,0,0,2.9041095890411,4.32432432432432,4.25,4.25,4
2,39.4768631185,-0.3712310876,15,1384243200,2013,11,12,9,"Tuesday",34,0,1.9,0.1,NA,20,47,1007,0,0,5.47945205479452,6.87837837837838,6.75,7.25,8
2,39.4768631185,-0.3712310876,15,1384246800,2013,11,12,10,"Tuesday",35,0,3.1,0.5,NA,21.4,43,1007,0,1,5.83783783783784,7.44594594594595,8.75,9.25,10
2,39.4768631185,-0.3712310876,15,1384250400,2013,11,12,11,"Tuesday",36,0,4.3,1,NA,22,40,1006,0,4,3.44594594594595,7.77027027027027,6,10.25,6
2,39.4768631185,-0.3712310876,15,1384254000,2013,11,12,12,"Tuesday",37,0,8.2,4.5,NA,21.3,43,1005,0,8,0.662162162162162,7.54054054054054,0.75,8,4
2,39.4768631185,-0.3712310876,15,1384257600,2013,11,12,13,"Tuesday",38,0,10.4,6.7,NA,20.5,48,1005,0,10,-0.405405405405405,7.04054054054054,-2.75,6.5,0
2,39.4768631185,-0.3712310876,15,1384261200,2013,11,12,14,"Tuesday",39,0,9.5,4.9,NA,20.8,50,1005,0,6,-4.33783783783784,3.43243243243243,-8.75,1.5,0
2,39.4768631185,-0.3712310876,15,1384264800,2013,11,12,15,"Tuesday",40,0,8.8,5.3,NA,20.1,58,1004,0,4,-5.47945205479452,1.95890410958904,-6.75,1.25,0
2,39.4768631185,-0.3712310876,15,1384268400,2013,11,12,16,"Tuesday",41,0,7.8,4.3,NA,19.4,65,1005,0,0,-5.01369863013699,1.91780821917808,-5,1.5,2
2,39.4768631185,-0.3712310876,15,1384272000,2013,11,12,17,"Tuesday",42,0,4.1,1.6,NA,19.1,68,1005,0,0,-0.356164383561644,2.93150684931507,2.75,4.25,1
2,39.4768631185,-0.3712310876,15,1384275600,2013,11,12,18,"Tuesday",43,0,1,0.2,NA,18.9,69,1006,0,0,1.28767123287671,3.24657534246575,4.5,5.75,0
2,39.4768631185,-0.3712310876,15,1384279200,2013,11,12,19,"Tuesday",44,0,0.9,0.5,NA,18.2,71,1006,0,2,0.73972602739726,2.65753424657534,2.25,3.75,1
2,39.4768631185,-0.3712310876,15,1384282800,2013,11,12,20,"Tuesday",45,0,1.4,0.9,NA,17.5,73,1006,0,1,-0.575342465753425,2.35616438356164,-2,2.25,0
2,39.4768631185,-0.3712310876,15,1384286400,2013,11,12,21,"Tuesday",46,0,1.1,0.2,NA,16.6,73,1006,0,0,-1.40277777777778,1.86111111111111,-4.5,1.25,0
2,39.4768631185,-0.3712310876,15,1384290000,2013,11,12,22,"Tuesday",47,0,3.3,1.5,NA,15.7,73,1006,0,1,-1.01369863013699,1.64383561643836,-1.75,2,0
2,39.4768631185,-0.3712310876,15,1384293600,2013,11,12,23,"Tuesday",48,0,4.5,2.5,NA,15.4,71,1006,0,0,-0.513888888888889,1.875,-0.25,2,0
2,39.4768631185,-0.3712310876,15,1384297200,2013,11,13,0,"Wednesday",49,0,5,3.1,NA,15.1,69,1006,0,0,0.0563380281690141,1.91666666666667,0,1.25,0
2,39.4768631185,-0.3712310876,15,1384300800,2013,11,13,1,"Wednesday",50,0,6.6,3.6,NA,14.7,70,1006,0,0,0.0410958904109589,1.67567567567568,-1.5,0.5,0
2,39.4768631185,-0.3712310876,15,1384304400,2013,11,13,2,"Wednesday",51,0,4.5,1.8,NA,15.1,67,1006,0,0,-0.5,1.45945945945946,-1.5,0.5,0
2,39.4768631185,-0.3712310876,15,1384308000,2013,11,13,3,"Wednesday",52,0,3,0.9,NA,15.4,66,1005,0,0,-0.666666666666667,1.2972972972973,-0.75,0.5,0
2,39.4768631185,-0.3712310876,15,1384311600,2013,11,13,4,"Wednesday",53,0,1.9,0.3,NA,15.1,68,1005,0,0,-0.594594594594595,1.08108108108108,0,0.5,0
2,39.4768631185,-0.3712310876,15,1384315200,2013,11,13,5,"Wednesday",54,0,3.4,1.1,NA,15.4,66,1005,0,0,-0.438356164383562,1.02739726027397,0,0.5,0
2,39.4768631185,-0.3712310876,15,1384318800,2013,11,13,6,"Wednesday",55,0,2.3,0.8,NA,15.5,66,1005,0,0,-0.162162162162162,1.13513513513514,0.75,1.25,0
2,39.4768631185,-0.3712310876,15,1384322400,2013,11,13,7,"Wednesday",56,0,1.3,0.2,NA,15.7,65,1006,0,0,0.405405405405405,1.48648648648649,0.5,1,1
2,39.4768631185,-0.3712310876,15,1384326000,2013,11,13,8,"Wednesday",57,0,2.9,0.7,NA,16.7,63,1006,0,0,3.02739726027397,4.01351351351351,4.5,5,5
2,39.4768631185,-0.3712310876,15,1384329600,2013,11,13,9,"Wednesday",58,0,4.4,1.5,NA,18.5,58,1007,0,0,4.74324324324324,5.87837837837838,6.75,8,11
2,39.4768631185,-0.3712310876,15,1384333200,2013,11,13,10,"Wednesday",59,0,4.2,1.4,NA,20.2,52,1007,0,1,5.56756756756757,7.05405405405405,7.75,8.75,13
2,39.4768631185,-0.3712310876,15,1384336800,2013,11,13,11,"Wednesday",60,0,3.1,0.6,NA,21,48,1006,0,5,3.60810810810811,7.56,3,8,9
2,39.4768631185,-0.3712310876,15,1384340400,2013,11,13,12,"Wednesday",61,0,2.7,0.5,NA,21.6,48,1005,0,11,1.75675675675676,7.6,-0.5,7.5,5
2,39.4768631185,-0.3712310876,15,1384344000,2013,11,13,13,"Wednesday",62,0,4.3,2,NA,20,59,1005,0,13,-0.527027027027027,6.48,-3.25,5.5,1
2,39.4768631185,-0.3712310876,15,1384347600,2013,11,13,14,"Wednesday",63,0,3,1.2,NA,20.6,54,1005,0,9,-3.70666666666667,3.85333333333333,-8,0,1
2,39.4768631185,-0.3712310876,15,1384351200,2013,11,13,15,"Wednesday",64,0,1.8,0.5,NA,20.5,52,1005,0,5,-5.5,2.13513513513514,-7,0.5,0
2,39.4768631185,-0.3712310876,15,1384354800,2013,11,13,16,"Wednesday",65,0,0.7,0.1,NA,20.2,55,1005,0,1,-4.06756756756757,2.43243243243243,-4.5,1,3
2,39.4768631185,-0.3712310876,15,1384358400,2013,11,13,17,"Wednesday",66,0,0.7,0.2,NA,19.6,62,1005,0,1,-1.59459459459459,2.27027027027027,0.25,0.25,5
2,39.4768631185,-0.3712310876,15,1384362000,2013,11,13,18,"Wednesday",67,0,0.9,0.2,NA,19.2,64,1006,0,0,0.26027397260274,2.32876712328767,0.75,1.25,8
2,39.4768631185,-0.3712310876,15,1384365600,2013,11,13,19,"Wednesday",68,0,0.8,0.3,NA,18.8,66,1006,0,3,-0.205479452054795,2.17808219178082,1.25,2.25,7
2,39.4768631185,-0.3712310876,15,1384369200,2013,11,13,20,"Wednesday",69,0,0.7,0.4,NA,18.6,68,1006,0,5,0.342465753424658,2.54794520547945,0.75,1,0
2,39.4768631185,-0.3712310876,15,1384372800,2013,11,13,21,"Wednesday",70,0,2.1,1.5,NA,18.4,69,1007,0,8,-0.342465753424658,1.98630136986301,-0.75,0.5,0
2,39.4768631185,-0.3712310876,15,1384376400,2013,11,13,22,"Wednesday",71,0,1.2,0.9,NA,18.1,69,1007,0,7,-0.178082191780822,2.05405405405405,-1.25,1,0
2,39.4768631185,-0.3712310876,15,1384380000,2013,11,13,23,"Wednesday",72,0,1.1,0.7,NA,17.8,71,1007,0,0,-0.273972602739726,2.2972972972973,0.5,1.5,0
2,39.4768631185,-0.3712310876,15,1384383600,2013,11,14,0,"Thursday",73,0,1.3,0.8,NA,17.7,70,1008,0,0,-0.150684931506849,1.85135135135135,1,1.5,1
2,39.4768631185,-0.3712310876,15,1384387200,2013,11,14,1,"Thursday",74,0,1.5,1,NA,17.4,70,1008,0,0,-0.675675675675676,1.37837837837838,-0.25,0.75,0
2,39.4768631185,-0.3712310876,15,1384390800,2013,11,14,2,"Thursday",75,0,3,1.5,NA,17.6,61,1008,0,0,-1.18918918918919,1.10810810810811,-0.75,0.75,0
2,39.4768631185,-0.3712310876,15,1384394400,2013,11,14,3,"Thursday",76,0,3.4,1.9,NA,16.7,62,1008,0,1,-0.810810810810811,1.04054054054054,-1,0.5,0
2,39.4768631185,-0.3712310876,15,1384398000,2013,11,14,4,"Thursday",77,0,7.7,5.2,NA,16.5,59,1007,0,0,-0.513513513513513,0.864864864864865,-0.5,0.25,0
2,39.4768631185,-0.3712310876,15,1384401600,2013,11,14,5,"Thursday",78,0,6.7,3.6,NA,15.8,60,1008,0,0,-0.148648648648649,0.959459459459459,-0.25,0.5,0
2,39.4768631185,-0.3712310876,15,1384405200,2013,11,14,6,"Thursday",79,0,5.2,2.4,NA,14.9,65,1008,0,0,-0.135135135135135,0.905405405405405,0,0.5,0
2,39.4768631185,-0.3712310876,15,1384408800,2013,11,14,7,"Thursday",80,0,9.3,4.7,NA,15.4,59,1009,0,0,0.513513513513513,1.37837837837838,0.75,1,0
2,39.4768631185,-0.3712310876,15,1384412400,2013,11,14,8,"Thursday",81,0,8.2,3.2,NA,16.5,53,1009,0,0,3.10958904109589,4.08219178082192,7.5,8,10
2,39.4768631185,-0.3712310876,15,1384416000,2013,11,14,9,"Thursday",82,0,5.9,2.4,NA,17.5,48,1010,0,0,5.46575342465753,6.38356164383562,13.25,13.75,13
2,39.4768631185,-0.3712310876,15,1384419600,2013,11,14,10,"Thursday",83,0,3,0.8,NA,19.6,40,1010,0,0,5.83561643835616,7.23287671232877,12.5,13.5,11
2,39.4768631185,-0.3712310876,15,1384423200,2013,11,14,11,"Thursday",84,0,3.4,0.9,NA,21.2,35,1009,0,10,4.26027397260274,8.34246575342466,3.5,11.5,11
2,39.4768631185,-0.3712310876,15,1384426800,2013,11,14,12,"Thursday",85,0,6.1,2.7,NA,20.4,40,1008,0,13,1.83561643835616,8.18918918918919,-1.75,12,13
2,39.4768631185,-0.3712310876,15,1384430400,2013,11,14,13,"Thursday",86,0,4.5,1.8,NA,21,39,1007,0,11,0.205479452054795,7.40540540540541,-2.75,10.75,15
2,39.4768631185,-0.3712310876,15,1384434000,2013,11,14,14,"Thursday",87,0,6.7,3.2,NA,21,42,1007,0,11,-3.89041095890411,4.40540540540541,-9.25,2.25,6
2,39.4768631185,-0.3712310876,15,1384437600,2013,11,14,15,"Thursday",88,0,5.5,3.2,NA,19.9,44,1007,0,13,-5.55405405405405,2.63513513513514,-11.5,0.5,1
2,39.4768631185,-0.3712310876,15,1384441200,2013,11,14,16,"Thursday",89,0,3.6,1.3,NA,19.5,48,1007,0,15,-5.05405405405405,2.35135135135135,-10.25,0.5,1
2,39.4768631185,-0.3712310876,15,1384444800,2013,11,14,17,"Thursday",90,0,1.4,0.7,NA,18.9,50,1008,0,6,-1.78378378378378,2.62162162162162,-0.5,1.75,4
2,39.4768631185,-0.3712310876,15,1384448400,2013,11,14,18,"Thursday",91,0,6.1,2.8,NA,17.7,44,1008,0,1,0,2.63513513513514,0.25,0.75,13
2,39.4768631185,-0.3712310876,15,1384452000,2013,11,14,19,"Thursday",92,0,8.6,4.3,NA,16.6,31,1009,0,1,-0.0405405405405405,2.31081081081081,1.25,1.75,11
2,39.4768631185,-0.3712310876,15,1384455600,2013,11,14,20,"Thursday",93,0,14,8.1,NA,15.6,33,1009,0,4,-0.22972972972973,2.39189189189189,0.5,2.25,7
2,39.4768631185,-0.3712310876,15,1384459200,2013,11,14,21,"Thursday",94,0,15.5,7.1,NA,15.4,36,1008,0,13,-0.554054054054054,2.08108108108108,0.5,1.25,0
2,39.4768631185,-0.3712310876,15,1384462800,2013,11,14,22,"Thursday",95,0,12.1,5.7,NA,15.3,35,1008,0,11,-0.527027027027027,1.78378378378378,0.5,2.25,0
2,39.4768631185,-0.3712310876,15,1384466400,2013,11,14,23,"Thursday",96,0,7.9,3.5,NA,14.3,36,1008,0,7,-0.189189189189189,2.2027027027027,-0.5,1.75,2
2,39.4768631185,-0.3712310876,15,1384470000,2013,11,15,0,"Friday",97,0,11.2,6.1,NA,14.6,36,1008,0,0,0.0405405405405405,2.09333333333333,-0.5,0.75,1
2,39.4768631185,-0.3712310876,15,1384473600,2013,11,15,1,"Friday",98,0,9.8,4.9,NA,14.6,36,1008,0,0,0.0945945945945946,1.85333333333333,-1.25,1,0
2,39.4768631185,-0.3712310876,15,1384477200,2013,11,15,2,"Friday",99,0,13,6.3,NA,14.6,37,1007,0,2,-0.756756756756757,1.42666666666667,-1.5,0.25,0
2,39.4768631185,-0.3712310876,15,1384480800,2013,11,15,3,"Friday",100,0,18.4,8.6,NA,14.8,37,1006,0,1,-0.92,1.17333333333333,-0.75,0,0
2,39.4768631185,-0.3712310876,15,1384484400,2013,11,15,4,"Friday",101,0,19.1,10.5,NA,14.4,38,1006,0,0,-0.72,1.13333333333333,-1,0,0
2,39.4768631185,-0.3712310876,15,1384488000,2013,11,15,5,"Friday",102,0,15.1,7.1,NA,14.2,40,1006,0,0,-0.297297297297297,1.12162162162162,-0.25,0,0
2,39.4768631185,-0.3712310876,15,1384491600,2013,11,15,6,"Friday",103,0,19.4,8.9,NA,13.5,42,1006,0,0,-0.135135135135135,1.04054054054054,0.5,0.5,1
2,39.4768631185,-0.3712310876,15,1384495200,2013,11,15,7,"Friday",104,0,19.4,9.9,NA,13.2,39,1006,0,0,0.662162162162162,1.7972972972973,1.25,1.25,1
2,39.4768631185,-0.3712310876,15,1384498800,2013,11,15,8,"Friday",105,0,17.3,8.6,NA,13.6,36,1006,0,0,3.08219178082192,4.17567567567568,4.75,4.75,3
2,39.4768631185,-0.3712310876,15,1384502400,2013,11,15,9,"Friday",106,0,17.4,8.2,NA,14.2,31,1005,0,1,5.12162162162162,6.16,9.25,9.75,3
2,39.4768631185,-0.3712310876,15,1384506000,2013,11,15,10,"Friday",107,0,20.3,9.8,NA,14.8,25,1004,0,1,4.59459459459459,6.38666666666667,9.25,10.5,8
2,39.4768631185,-0.3712310876,15,1384509600,2013,11,15,11,"Friday",108,0,10.9,3.7,NA,16.1,24,1003,0,3,2.7972972972973,7.01333333333333,5,9.75,7
2,39.4768631185,-0.3712310876,15,1384513200,2013,11,15,12,"Friday",109,0,5.4,1.3,NA,16.7,23,1002,0,3,1.04,7.2,-1.25,8.5,4
2,39.4768631185,-0.3712310876,15,1384516800,2013,11,15,13,"Friday",110,0,6.4,1.4,NA,16.4,22,1002,0,8,0.613333333333333,7,-3.75,6.75,3
2,39.4768631185,-0.3712310876,15,1384520400,2013,11,15,14,"Friday",111,0,14.2,6,NA,14.9,25,1001,0,7,-2.26666666666667,4.74666666666667,-7.5,2.25,0
2,39.4768631185,-0.3712310876,15,1384524000,2013,11,15,15,"Friday",112,0,14.4,7,NA,14.1,25,1002,0,4,-4.21333333333333,2.98666666666667,-8,0.5,1
2,39.4768631185,-0.3712310876,15,1384527600,2013,11,15,16,"Friday",113,0,12.9,7.5,NA,13.2,28,1003,0,3,-4.6,2.4,-4.75,2,4
2,39.4768631185,-0.3712310876,15,1384531200,2013,11,15,17,"Friday",114,0,8.6,3.1,NA,12.7,30,1003,0,0,-2.32,2.42666666666667,-0.25,2,5
